y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI,year
12,40,OK,OKLAHOMA,2195,3970,76355,2011
12,46,SD,SOUTH DAKOTA,2143,2469,58538,2011
12,5,AR,ARKANSAS,1847,3313,74652,2011
12,54,WV,WEST VIRGINIA,1842,3032,57232,2011
12,20,KS,KANSAS,1794,3336,75659,2011
12,23,ME,MAINE,1766,2917,74483,2011
12,2,AK,ALASKA,1699,2424,53449,2011
12,41,OR,OREGON,1672,2670,70309,2011
12,15,HI,HAWAII,1467,2746,61379,2011
12,44,RI,RHODE ISLAND,1414,2339,63512,2011
12,19,IA,IOWA,1357,2312,39701,2011
12,35,NM,NEW MEXICO,1337,2284,54097,2011
12,49,UT,UTAH,1185,2279,61297,2011
12,11,DC,DISTRICT OF COLUMBIA,1136,1448,34719,2011
12,31,NE,NEBRASKA,1041,1826,48795,2011
12,10,DE,DELAWARE,981,1660,37449,2011
12,50,VT,VERMONT,784,1239,28392,2011
12,16,ID,IDAHO,631,1079,24694,2011
12,38,ND,NORTH DAKOTA,582,1040,17921,2011
12,30,MT,MONTANA,582,983,21504,2011
13,96,GA,GA Total Migration US and Foreign,145605,280651,6353407,2011
13,97,GA,GA Total Migration US,142111,273335,6154905,2011
13,98,GA,GA Total Migration Foreign,3494,7316,198502,2011
13,13,GA,GA Non-migrants,3297861,7445935,187425957,2011
13,12,FL,FLORIDA,26495,47184,1187484,2011
13,48,TX,TEXAS,11516,23454,517332,2011
13,1,AL,ALABAMA,9726,19988,334270,2011
13,37,NC,NORTH CAROLINA,9146,18228,394913,2011
13,45,SC,SOUTH CAROLINA,8710,17839,362632,2011
13,47,TN,TENNESSEE,7887,15553,335252,2011
13,6,CA,CALIFORNIA,7785,14276,390351,2011
13,36,NY,NEW YORK,6011,10623,230619,2011
13,51,VA,VIRGINIA,5001,10100,253478,2011
13,57,FR,Foreign,3494,7316,198502,2011
13,17,IL,ILLINOIS,3396,6479,158467,2011
13,39,OH,OHIO,3273,6204,150640,2011
13,26,MI,MICHIGAN,2809,5105,89939,2011
13,42,PA,PENNSYLVANIA,2799,5135,120806,2011
13,22,LA,LOUISIANA,2735,5593,97310,2011
13,24,MD,MARYLAND,2691,4998,126745,2011
13,8,CO,COLORADO,2253,4370,114720,2011
13,34,NJ,NEW JERSEY,2247,3982,103336,2011
13,53,WA,WASHINGTON,2238,4846,106446,2011
13,28,MS,MISSISSIPPI,2069,4191,70200,2011
13,21,KY,KENTUCKY,1781,3811,69163,2011
13,4,AZ,ARIZONA,1720,3312,81090,2011
13,18,IN,INDIANA,1698,3371,71867,2011
13,29,MO,MISSOURI,1508,3148,64912,2011
13,25,MA,MASSACHUSETTS,1431,2501,73728,2011
13,40,OK,OKLAHOMA,1124,2522,43572,2011
13,32,NV,NEVADA,1060,1805,38555,2011
13,20,KS,KANSAS,988,2272,42703,2011
13,27,MN,MINNESOTA,969,1821,41083,2011
13,5,AR,ARKANSAS,969,1977,41002,2011
13,55,WI,WISCONSIN,956,1839,50305,2011
13,9,CT,CONNECTICUT,892,1655,44656,2011
13,15,HI,HAWAII,737,1657,31305,2011
13,41,OR,OREGON,693,1232,34973,2011
13,11,DC,DISTRICT OF COLUMBIA,600,816,28244,2011
13,2,AK,ALASKA,587,1202,21639,2011
13,19,IA,IOWA,566,1170,23691,2011
13,49,UT,UTAH,561,1176,25265,2011
13,54,WV,WEST VIRGINIA,474,914,19215,2011
13,35,NM,NEW MEXICO,467,885,17773,2011
13,10,DE,DELAWARE,439,807,16111,2011
13,56,WY,WYOMING,412,573,15646,2011
13,46,SD,SOUTH DAKOTA,408,579,14840,2011
13,31,NE,NEBRASKA,385,815,16736,2011
13,30,MT,MONTANA,349,566,14019,2011
13,33,NH,NEW HAMPSHIRE,333,523,15794,2011
13,23,ME,MAINE,299,562,14131,2011
13,38,ND,NORTH DAKOTA,285,533,9569,2011
13,16,ID,IDAHO,264,483,9388,2011
13,44,RI,RHODE ISLAND,225,433,12727,2011
13,50,VT,VERMONT,144,227,6261,2011
15,96,HI,HI Total Migration US and Foreign,26446,54628,1159687,2011
15,97,HI,HI Total Migration US,24974,51538,1094141,2011
15,98,HI,HI Total Migration Foreign,1472,3090,65546,2011
15,15,HI,HI Non-migrants,519186,1075878,30284132,2011
15,6,CA,CALIFORNIA,5067,9465,224059,2011
15,48,TX,TEXAS,1949,4473,82011,2011
15,53,WA,WASHINGTON,1850,3945,79236,2011
15,57,FR,Foreign,1472,3090,65546,2011
15,12,FL,FLORIDA,1346,2640,59007,2011
15,32,NV,NEVADA,1124,2099,48618,2011
15,51,VA,VIRGINIA,1076,2611,61265,2011
15,8,CO,COLORADO,857,1770,43519,2011
15,41,OR,OREGON,827,1529,34750,2011
15,4,AZ,ARIZONA,808,1732,37415,2011
15,37,NC,NORTH CAROLINA,765,1826,32888,2011
15,13,GA,GEORGIA,750,1782,28052,2011
15,36,NY,NEW YORK,724,1270,27390,2011
15,24,MD,MARYLAND,499,1137,28577,2011
15,17,IL,ILLINOIS,463,891,19802,2011
15,49,UT,UTAH,395,908,16960,2011
15,29,MO,MISSOURI,380,866,14317,2011
15,45,SC,SOUTH CAROLINA,361,862,14932,2011
15,2,AK,ALASKA,358,780,13438,2011
15,39,OH,OHIO,356,662,13683,2011
15,42,PA,PENNSYLVANIA,337,602,13850,2011
15,47,TN,TENNESSEE,328,736,15146,2011
15,26,MI,MICHIGAN,317,618,11892,2011
15,25,MA,MASSACHUSETTS,271,433,10798,2011
15,1,AL,ALABAMA,270,665,12070,2011
15,40,OK,OKLAHOMA,269,634,11440,2011
15,20,KS,KANSAS,255,651,10839,2011
15,34,NJ,NEW JERSEY,238,436,10848,2011
15,18,IN,INDIANA,235,486,11179,2011
15,27,MN,MINNESOTA,225,387,10836,2011
15,22,LA,LOUISIANA,211,505,7700,2011
15,16,ID,IDAHO,200,400,10128,2011
15,21,KY,KENTUCKY,192,506,9289,2011
15,55,WI,WISCONSIN,187,310,7781,2011
15,9,CT,CONNECTICUT,169,312,7976,2011
15,35,NM,NEW MEXICO,163,298,5646,2011
15,19,IA,IOWA,135,275,4615,2011
15,5,AR,ARKANSAS,130,289,3309,2011
15,28,MS,MISSISSIPPI,130,286,5633,2011
15,30,MT,MONTANA,121,209,4337,2011
15,31,NE,NEBRASKA,94,205,4004,2011
15,33,NH,NEW HAMPSHIRE,74,131,3981,2011
15,23,ME,MAINE,67,133,2970,2011
15,38,ND,NORTH DAKOTA,61,124,2132,2011
15,44,RI,RHODE ISLAND,60,130,3469,2011
15,56,WY,WYOMING,59,114,2197,2011
15,46,SD,SOUTH DAKOTA,56,108,2350,2011
15,11,DC,DISTRICT OF COLUMBIA,52,84,3596,2011
15,54,WV,WEST VIRGINIA,49,100,1755,2011
15,10,DE,DELAWARE,39,81,1579,2011
15,50,VT,VERMONT,25,42,877,2011
16,96,ID,ID Total Migration US and Foreign,23936,50517,1091700,2011
16,97,ID,ID Total Migration US,23425,49394,1068395,2011
16,98,ID,ID Total Migration Foreign,511,1123,23305,2011
16,16,ID,ID Non-migrants,517231,1236568,27123376,2011
16,53,WA,WASHINGTON,4021,7977,169917,2011
16,6,CA,CALIFORNIA,2715,5600,229239,2011
16,49,UT,UTAH,2474,5835,89369,2011
16,41,OR,OREGON,1988,4136,67427,2011
16,48,TX,TEXAS,1229,2779,52149,2011
16,4,AZ,ARIZONA,1119,2351,46668,2011
16,32,NV,NEVADA,1003,2133,43255,2011
16,30,MT,MONTANA,882,1853,31330,2011
16,8,CO,COLORADO,809,1631,37105,2011
16,12,FL,FLORIDA,651,1180,35107,2011
16,56,WY,WYOMING,616,1447,26344,2011
16,57,FR,Foreign,511,1123,23305,2011
16,38,ND,NORTH DAKOTA,496,1152,18330,2011
16,2,AK,ALASKA,360,755,17338,2011
16,13,GA,GEORGIA,325,588,11549,2011
16,37,NC,NORTH CAROLINA,275,622,10821,2011
16,51,VA,VIRGINIA,271,586,12807,2011
16,36,NY,NEW YORK,252,497,10151,2011
16,17,IL,ILLINOIS,252,522,10420,2011
16,42,PA,PENNSYLVANIA,232,433,7179,2011
16,27,MN,MINNESOTA,229,445,9105,2011
16,29,MO,MISSOURI,219,485,8688,2011
16,15,HI,HAWAII,215,443,8187,2011
16,35,NM,NEW MEXICO,205,459,9520,2011
16,47,TN,TENNESSEE,180,431,9583,2011
16,26,MI,MICHIGAN,178,360,7442,2011
16,20,KS,KANSAS,165,381,10544,2011
16,39,OH,OHIO,163,364,6337,2011
16,40,OK,OKLAHOMA,161,344,5147,2011
16,31,NE,NEBRASKA,148,361,4505,2011
16,55,WI,WISCONSIN,142,288,6439,2011
16,19,IA,IOWA,131,273,4708,2011
16,18,IN,INDIANA,131,272,5230,2011
16,46,SD,SOUTH DAKOTA,115,235,4778,2011
16,5,AR,ARKANSAS,112,241,3907,2011
16,45,SC,SOUTH CAROLINA,111,229,4266,2011
16,24,MD,MARYLAND,105,222,4570,2011
16,1,AL,ALABAMA,98,225,3713,2011
16,22,LA,LOUISIANA,94,190,4114,2011
16,21,KY,KENTUCKY,91,197,2708,2011
16,25,MA,MASSACHUSETTS,91,173,4360,2011
16,34,NJ,NEW JERSEY,70,115,2415,2011
16,28,MS,MISSISSIPPI,50,117,1502,2011
16,9,CT,CONNECTICUT,45,85,1593,2011
16,23,ME,MAINE,43,75,1326,2011
16,33,NH,NEW HAMPSHIRE,39,73,1515,2011
16,11,DC,DISTRICT OF COLUMBIA,36,45,1376,2011
16,50,VT,VERMONT,32,65,1814,2011
16,54,WV,WEST VIRGINIA,31,76,1416,2011
16,10,DE,DELAWARE,13,29,744,2011
16,44,RI,RHODE ISLAND,12,19,336,2011
17,96,IL,IL Total Migration US and Foreign,131327,242073,8353124,2011
17,97,IL,IL Total Migration US,127660,235096,8059740,2011
17,98,IL,IL Total Migration Foreign,3667,6977,293384,2011
17,17,IL,IL Non-migrants,4783295,10682155,338836806,2011
17,12,FL,FLORIDA,11859,20667,1107490,2011
17,18,IN,INDIANA,10609,21350,504254,2011
17,6,CA,CALIFORNIA,10596,18282,763314,2011
17,48,TX,TEXAS,9641,19801,638728,2011
17,55,WI,WISCONSIN,8862,16953,484484,2011
17,29,MO,MISSOURI,8117,14385,364532,2011
17,26,MI,MICHIGAN,5361,9472,371178,2011
17,19,IA,IOWA,4815,9259,208335,2011
17,4,AZ,ARIZONA,4448,8050,293740,2011
17,36,NY,NEW YORK,4200,6173,272726,2011
17,13,GA,GEORGIA,4182,7920,216408,2011
17,57,FR,Foreign,3667,6977,293384,2011
17,39,OH,OHIO,3337,6113,224405,2011
17,8,CO,COLORADO,3305,5550,200732,2011
17,47,TN,TENNESSEE,3120,6179,167153,2011
17,27,MN,MINNESOTA,2748,5089,163821,2011
17,37,NC,NORTH CAROLINA,2746,5466,188570,2011
17,51,VA,VIRGINIA,2579,4896,200907,2011
17,53,WA,WASHINGTON,2224,3886,160815,2011
17,42,PA,PENNSYLVANIA,2008,3641,147899,2011
17,21,KY,KENTUCKY,1956,3888,93303,2011
17,32,NV,NEVADA,1690,3021,119070,2011
17,34,NJ,NEW JERSEY,1600,2885,127079,2011
17,25,MA,MASSACHUSETTS,1547,2412,123038,2011
17,24,MD,MARYLAND,1339,2372,96395,2011
17,5,AR,ARKANSAS,1210,2502,58673,2011
17,45,SC,SOUTH CAROLINA,1169,2258,82977,2011
17,20,KS,KANSAS,1126,2159,60775,2011
17,28,MS,MISSISSIPPI,1056,2129,35464,2011
17,1,AL,ALABAMA,1011,1905,52113,2011
17,41,OR,OREGON,992,1602,56201,2011
17,22,LA,LOUISIANA,963,1661,39583,2011
17,40,OK,OKLAHOMA,886,1792,38278,2011
17,31,NE,NEBRASKA,685,1343,38325,2011
17,9,CT,CONNECTICUT,672,1227,64550,2011
17,11,DC,DISTRICT OF COLUMBIA,599,730,36201,2011
17,35,NM,NEW MEXICO,590,1066,33390,2011
17,49,UT,UTAH,553,1103,45226,2011
17,15,HI,HAWAII,488,869,24098,2011
17,30,MT,MONTANA,307,550,16830,2011
17,46,SD,SOUTH DAKOTA,301,546,17122,2011
17,38,ND,NORTH DAKOTA,291,540,12082,2011
17,2,AK,ALASKA,260,474,11145,2011
17,33,NH,NEW HAMPSHIRE,257,493,16718,2011
17,16,ID,IDAHO,255,492,15061,2011
17,54,WV,WEST VIRGINIA,233,455,10933,2011
17,56,WY,WYOMING,232,395,9071,2011
17,10,DE,DELAWARE,181,334,11758,2011
17,23,ME,MAINE,171,269,10830,2011
17,44,RI,RHODE ISLAND,167,303,16223,2011
17,50,VT,VERMONT,116,189,7737,2011
18,96,IN,IN Total Migration US and Foreign,63189,122071,2997169,2011
18,97,IN,IN Total Migration US,62068,120007,2944398,2011
18,98,IN,IN Total Migration Foreign,1121,2064,52772,2011
18,18,IN,IN Non-migrants,2337677,5269060,132778726,2011
18,17,IL,ILLINOIS,8869,17242,348818,2011
18,12,FL,FLORIDA,6668,12009,369494,2011
18,21,KY,KENTUCKY,5134,9949,252954,2011
18,39,OH,OHIO,4643,8867,196077,2011
18,26,MI,MICHIGAN,4262,8525,217530,2011
18,48,TX,TEXAS,3810,7786,175842,2011
18,6,CA,CALIFORNIA,2983,5330,146276,2011
18,47,TN,TENNESSEE,2315,4774,99829,2011
18,13,GA,GEORGIA,1961,3947,81486,2011
18,37,NC,NORTH CAROLINA,1605,3245,83819,2011
18,4,AZ,ARIZONA,1545,2934,122183,2011
18,29,MO,MISSOURI,1265,2710,58742,2011
18,8,CO,COLORADO,1247,2319,61960,2011
18,57,FR,Foreign,1121,2064,52772,2011
18,36,NY,NEW YORK,1117,1968,45519,2011
18,51,VA,VIRGINIA,1112,2041,52669,2011
18,55,WI,WISCONSIN,1110,2216,54061,2011
18,42,PA,PENNSYLVANIA,998,1819,47457,2011
18,45,SC,SOUTH CAROLINA,903,1849,45495,2011
18,53,WA,WASHINGTON,883,1637,41679,2011
18,1,AL,ALABAMA,748,1578,31040,2011
18,27,MN,MINNESOTA,728,1444,34213,2011
18,32,NV,NEVADA,602,1064,24288,2011
18,24,MD,MARYLAND,576,1019,27071,2011
18,19,IA,IOWA,527,1106,22601,2011
18,22,LA,LOUISIANA,521,1058,19654,2011
18,20,KS,KANSAS,456,988,22902,2011
18,40,OK,OKLAHOMA,448,1006,19452,2011
18,28,MS,MISSISSIPPI,448,881,14498,2011
18,34,NJ,NEW JERSEY,444,836,29257,2011
18,5,AR,ARKANSAS,441,908,18027,2011
18,25,MA,MASSACHUSETTS,435,754,31163,2011
18,41,OR,OREGON,429,721,18526,2011
18,35,NM,NEW MEXICO,256,463,13121,2011
18,49,UT,UTAH,251,591,12585,2011
18,54,WV,WEST VIRGINIA,237,502,9760,2011
18,9,CT,CONNECTICUT,232,411,12563,2011
18,31,NE,NEBRASKA,229,493,12948,2011
18,15,HI,HAWAII,218,409,6962,2011
18,11,DC,DISTRICT OF COLUMBIA,164,210,7253,2011
18,38,ND,NORTH DAKOTA,151,328,5710,2011
18,46,SD,SOUTH DAKOTA,145,283,9028,2011
18,16,ID,IDAHO,143,310,5807,2011
18,2,AK,ALASKA,140,268,5117,2011
18,56,WY,WYOMING,135,262,5693,2011
18,30,MT,MONTANA,127,240,4643,2011
18,33,NH,NEW HAMPSHIRE,113,194,6299,2011
18,23,ME,MAINE,101,172,4663,2011
18,10,DE,DELAWARE,74,133,3331,2011
18,50,VT,VERMONT,65,106,2175,2011
18,44,RI,RHODE ISLAND,54,102,2157,2011
19,96,IA,IA Total Migration US and Foreign,32560,60807,1486913,2011
19,97,IA,IA Total Migration US,31984,59828,1463558,2011
19,98,IA,IA Total Migration Foreign,576,979,23354,2011
19,19,IA,IA Non-migrants,1116098,2458641,68465294,2011
19,17,IL,ILLINOIS,3928,7063,147579,2011
19,31,NE,NEBRASKA,3087,6005,119102,2011
19,27,MN,MINNESOTA,2500,4506,113166,2011
19,48,TX,TEXAS,2121,4136,93372,2011
19,29,MO,MISSOURI,1888,3718,85581,2011
19,12,FL,FLORIDA,1630,2934,117719,2011
19,6,CA,CALIFORNIA,1572,2849,72796,2011
19,55,WI,WISCONSIN,1376,2574,62249,2011
19,8,CO,COLORADO,1318,2252,61557,2011
19,4,AZ,ARIZONA,1220,2243,60122,2011
19,46,SD,SOUTH DAKOTA,1091,2076,51246,2011
19,20,KS,KANSAS,731,1438,37933,2011
19,53,WA,WASHINGTON,598,1046,21280,2011
19,13,GA,GEORGIA,587,1106,24807,2011
19,37,NC,NORTH CAROLINA,580,1119,33654,2011
19,57,FR,Foreign,576,979,23354,2011
19,26,MI,MICHIGAN,554,1102,33235,2011
19,18,IN,INDIANA,529,1098,21098,2011
19,39,OH,OHIO,489,959,25115,2011
19,36,NY,NEW YORK,470,759,16913,2011
19,47,TN,TENNESSEE,417,830,21791,2011
19,51,VA,VIRGINIA,404,743,18448,2011
19,40,OK,OKLAHOMA,379,774,16464,2011
19,42,PA,PENNSYLVANIA,337,636,15987,2011
19,5,AR,ARKANSAS,325,682,12646,2011
19,41,OR,OREGON,319,587,13230,2011
19,32,NV,NEVADA,303,581,13527,2011
19,21,KY,KENTUCKY,236,485,11795,2011
19,24,MD,MARYLAND,227,427,13065,2011
19,45,SC,SOUTH CAROLINA,223,442,12674,2011
19,38,ND,NORTH DAKOTA,209,433,9343,2011
19,1,AL,ALABAMA,208,407,9393,2011
19,49,UT,UTAH,196,460,8800,2011
19,22,LA,LOUISIANA,190,338,6706,2011
19,25,MA,MASSACHUSETTS,185,269,17105,2011
19,34,NJ,NEW JERSEY,183,319,8376,2011
19,35,NM,NEW MEXICO,149,271,6292,2011
19,56,WY,WYOMING,133,271,5100,2011
19,28,MS,MISSISSIPPI,132,250,4736,2011
19,30,MT,MONTANA,123,214,4992,2011
19,16,ID,IDAHO,119,270,5060,2011
19,33,NH,NEW HAMPSHIRE,113,150,4565,2011
19,9,CT,CONNECTICUT,110,193,6196,2011
19,15,HI,HAWAII,108,185,3402,2011
19,54,WV,WEST VIRGINIA,104,163,2511,2011
19,2,AK,ALASKA,91,165,2968,2011
19,11,DC,DISTRICT OF COLUMBIA,68,88,3385,2011
19,23,ME,MAINE,43,76,2250,2011
19,10,DE,DELAWARE,29,48,1458,2011
19,50,VT,VERMONT,26,41,1485,2011
19,44,RI,RHODE ISLAND,26,47,1284,2011
20,96,KS,KS Total Migration US and Foreign,42718,87361,2060210,2011
20,97,KS,KS Total Migration US,41742,85030,2007786,2011
20,98,KS,KS Total Migration Foreign,976,2331,52424,2011
20,20,KS,KS Non-migrants,1007495,2273639,65378690,2011
20,29,MO,MISSOURI,9601,17698,406104,2011
20,48,TX,TEXAS,4707,10161,233844,2011
20,40,OK,OKLAHOMA,2932,6352,135614,2011
20,8,CO,COLORADO,2294,4522,95240,2011
20,6,CA,CALIFORNIA,2214,4316,84170,2011
20,12,FL,FLORIDA,1954,3638,105955,2011
20,31,NE,NEBRASKA,1180,2392,53756,2011
20,4,AZ,ARIZONA,1103,2299,58544,2011
20,17,IL,ILLINOIS,1062,2028,60124,2011
20,13,GA,GEORGIA,1038,2380,48011,2011
20,57,FR,Foreign,976,2331,52424,2011
20,53,WA,WASHINGTON,942,2129,49246,2011
20,37,NC,NORTH CAROLINA,909,2198,47806,2011
20,51,VA,VIRGINIA,751,1876,42030,2011
20,19,IA,IOWA,729,1504,37532,2011
20,5,AR,ARKANSAS,665,1356,27090,2011
20,36,NY,NEW YORK,652,1201,26990,2011
20,47,TN,TENNESSEE,634,1453,32600,2011
20,39,OH,OHIO,533,1094,29010,2011
20,27,MN,MINNESOTA,498,981,25835,2011
20,26,MI,MICHIGAN,493,955,21746,2011
20,18,IN,INDIANA,431,958,22168,2011
20,41,OR,OREGON,404,790,17313,2011
20,45,SC,SOUTH CAROLINA,399,958,22210,2011
20,42,PA,PENNSYLVANIA,397,774,26393,2011
20,1,AL,ALABAMA,388,976,16998,2011
20,22,LA,LOUISIANA,367,814,15388,2011
20,32,NV,NEVADA,363,702,18826,2011
20,35,NM,NEW MEXICO,349,719,14010,2011
20,55,WI,WISCONSIN,343,692,15856,2011
20,24,MD,MARYLAND,332,727,18462,2011
20,21,KY,KENTUCKY,310,712,12095,2011
20,15,HI,HAWAII,249,633,11813,2011
20,46,SD,SOUTH DAKOTA,245,503,12725,2011
20,49,UT,UTAH,244,544,10724,2011
20,34,NJ,NEW JERSEY,228,428,13163,2011
20,28,MS,MISSISSIPPI,228,476,7788,2011
20,25,MA,MASSACHUSETTS,214,351,9682,2011
20,2,AK,ALASKA,192,448,8209,2011
20,56,WY,WYOMING,188,382,70483,2011
20,16,ID,IDAHO,165,371,6973,2011
20,30,MT,MONTANA,156,311,7256,2011
20,9,CT,CONNECTICUT,139,265,6556,2011
20,38,ND,NORTH DAKOTA,129,248,5497,2011
20,11,DC,DISTRICT OF COLUMBIA,78,105,2600,2011
20,23,ME,MAINE,75,145,3771,2011
20,54,WV,WEST VIRGINIA,66,138,2280,2011
20,33,NH,NEW HAMPSHIRE,58,101,2657,2011
20,10,DE,DELAWARE,44,99,1703,2011
20,44,RI,RHODE ISLAND,43,77,2189,2011
20,50,VT,VERMONT,27,50,751,2011
21,96,KY,KY Total Migration US and Foreign,45680,92376,1951103,2011
21,97,KY,KY Total Migration US,44979,90813,1920948,2011
21,98,KY,KY Total Migration Foreign,701,1563,30155,2011
21,21,KY,KY Non-migrants,1453375,3244052,78580986,2011
21,39,OH,OHIO,5903,11300,223695,2011
21,18,IN,INDIANA,5183,10290,186866,2011
21,47,TN,TENNESSEE,4996,10575,188064,2011
21,12,FL,FLORIDA,4536,8094,221408,2011
21,48,TX,TEXAS,2507,5484,117402,2011
21,13,GA,GEORGIA,2014,4355,81675,2011
21,17,IL,ILLINOIS,1661,3279,96801,2011
21,6,CA,CALIFORNIA,1564,2962,66824,2011
21,37,NC,NORTH CAROLINA,1474,3102,61002,2011
21,51,VA,VIRGINIA,1298,2780,59312,2011
21,26,MI,MICHIGAN,1122,2296,42830,2011
21,1,AL,ALABAMA,931,2133,39704,2011
21,45,SC,SOUTH CAROLINA,862,1869,43474,2011
21,29,MO,MISSOURI,821,1723,35296,2011
21,36,NY,NEW YORK,808,1521,34267,2011
21,54,WV,WEST VIRGINIA,717,1504,27519,2011
21,42,PA,PENNSYLVANIA,710,1462,37238,2011
21,57,FR,Foreign,701,1563,30155,2011
21,8,CO,COLORADO,681,1525,44212,2011
21,4,AZ,ARIZONA,611,1251,29427,2011
21,53,WA,WASHINGTON,584,1198,25579,2011
21,22,LA,LOUISIANA,488,986,17271,2011
21,24,MD,MARYLAND,454,886,24308,2011
21,28,MS,MISSISSIPPI,373,780,15729,2011
21,55,WI,WISCONSIN,354,685,14325,2011
21,40,OK,OKLAHOMA,353,750,11554,2011
21,20,KS,KANSAS,350,819,13730,2011
21,5,AR,ARKANSAS,325,682,12412,2011
21,25,MA,MASSACHUSETTS,301,516,13842,2011
21,34,NJ,NEW JERSEY,273,515,14708,2011
21,27,MN,MINNESOTA,271,600,13776,2011
21,19,IA,IOWA,255,552,11179,2011
21,32,NV,NEVADA,240,401,10088,2011
21,41,OR,OREGON,215,392,11489,2011
21,15,HI,HAWAII,215,512,8715,2011
21,35,NM,NEW MEXICO,157,312,6170,2011
21,2,AK,ALASKA,145,351,5413,2011
21,31,NE,NEBRASKA,135,300,5172,2011
21,16,ID,IDAHO,130,284,5464,2011
21,49,UT,UTAH,127,296,7005,2011
21,9,CT,CONNECTICUT,121,200,5845,2011
21,11,DC,DISTRICT OF COLUMBIA,94,133,5164,2011
21,30,MT,MONTANA,88,171,2983,2011
21,56,WY,WYOMING,87,152,2470,2011
21,38,ND,NORTH DAKOTA,86,167,2515,2011
21,33,NH,NEW HAMPSHIRE,74,139,4035,2011
21,46,SD,SOUTH DAKOTA,72,138,4338,2011
21,23,ME,MAINE,67,126,2424,2011
21,50,VT,VERMONT,53,88,1945,2011
21,10,DE,DELAWARE,47,89,1795,2011
21,44,RI,RHODE ISLAND,46,88,2488,2011
22,96,LA,LA Total Migration US and Foreign,45307,90424,1998980,2011
22,97,LA,LA Total Migration US,44471,88700,1957722,2011
22,98,LA,LA Total Migration Foreign,836,1724,41258,2011
22,22,LA,LA Non-migrants,1494882,3326865,85336631,2011
22,48,TX,TEXAS,13431,27834,637903,2011
22,12,FL,FLORIDA,3529,6350,157398,2011
22,28,MS,MISSISSIPPI,3512,7337,133364,2011
22,13,GA,GEORGIA,2526,4984,83544,2011
22,6,CA,CALIFORNIA,2267,3974,89566,2011
22,5,AR,ARKANSAS,1355,2851,52356,2011
22,1,AL,ALABAMA,1323,2743,66179,2011
22,47,TN,TENNESSEE,1232,2484,58290,2011
22,37,NC,NORTH CAROLINA,1158,2559,54294,2011
22,51,VA,VIRGINIA,994,2012,50195,2011
22,36,NY,NEW YORK,965,1617,34251,2011
22,57,FR,Foreign,836,1724,41258,2011
22,8,CO,COLORADO,831,1674,40396,2011
22,17,IL,ILLINOIS,762,1377,37278,2011
22,40,OK,OKLAHOMA,750,1686,35618,2011
22,29,MO,MISSOURI,714,1440,30373,2011
22,42,PA,PENNSYLVANIA,612,1140,32006,2011
22,53,WA,WASHINGTON,611,1230,25858,2011
22,39,OH,OHIO,606,1205,28249,2011
22,26,MI,MICHIGAN,596,1093,21337,2011
22,4,AZ,ARIZONA,538,1074,20137,2011
22,45,SC,SOUTH CAROLINA,527,1124,22845,2011
22,18,IN,INDIANA,434,830,17609,2011
22,21,KY,KENTUCKY,422,912,18007,2011
22,24,MD,MARYLAND,412,793,19363,2011
22,20,KS,KANSAS,392,909,19387,2011
22,32,NV,NEVADA,343,620,14844,2011
22,34,NJ,NEW JERSEY,333,575,14938,2011
22,25,MA,MASSACHUSETTS,311,465,11770,2011
22,35,NM,NEW MEXICO,267,514,11674,2011
22,55,WI,WISCONSIN,224,434,8013,2011
22,41,OR,OREGON,222,383,8957,2011
22,27,MN,MINNESOTA,208,348,7133,2011
22,15,HI,HAWAII,204,460,7575,2011
22,2,AK,ALASKA,175,410,9242,2011
22,19,IA,IOWA,157,315,5963,2011
22,38,ND,NORTH DAKOTA,153,337,7045,2011
22,9,CT,CONNECTICUT,151,269,8601,2011
22,49,UT,UTAH,150,317,10089,2011
22,31,NE,NEBRASKA,148,327,5947,2011
22,11,DC,DISTRICT OF COLUMBIA,138,191,5924,2011
22,54,WV,WEST VIRGINIA,135,275,6196,2011
22,56,WY,WYOMING,116,218,5787,2011
22,16,ID,IDAHO,99,240,5149,2011
22,30,MT,MONTANA,86,173,3490,2011
22,33,NH,NEW HAMPSHIRE,76,119,2885,2011
22,46,SD,SOUTH DAKOTA,73,134,2815,2011
22,23,ME,MAINE,67,112,2925,2011
22,10,DE,DELAWARE,58,101,2248,2011
22,44,RI,RHODE ISLAND,42,77,1456,2011
22,50,VT,VERMONT,36,54,1254,2011
23,96,ME,ME Total Migration US and Foreign,14921,24908,703394,2011
23,97,ME,ME Total Migration US,14561,24274,688572,2011
23,98,ME,ME Total Migration Foreign,360,634,14823,2011
23,23,ME,ME Non-migrants,497401,1011920,27437953,2011
23,12,FL,FLORIDA,2288,3803,136394,2011
23,33,NH,NEW HAMPSHIRE,1797,2913,76988,2011
23,25,MA,MASSACHUSETTS,1782,2684,95661,2011
23,36,NY,NEW YORK,736,1151,35701,2011
23,6,CA,CALIFORNIA,691,1057,31187,2011
23,48,TX,TEXAS,610,1013,26584,2011
23,37,NC,NORTH CAROLINA,529,994,22483,2011
23,9,CT,CONNECTICUT,447,751,20332,2011
23,51,VA,VIRGINIA,439,798,19601,2011
23,42,PA,PENNSYLVANIA,397,651,18579,2011
23,13,GA,GEORGIA,389,686,16563,2011
23,57,FR,Foreign,360,634,14823,2011
23,8,CO,COLORADO,287,440,10496,2011
23,4,AZ,ARIZONA,264,474,13943,2011
