Province/State,Country/Region,Confirmed,Timestamp
Sichuan,Mainland China,538,2020-03-04 12:53:03
Heilongjiang,Mainland China,480,2020-03-04 12:53:03
Beijing,Mainland China,418,2020-03-04 23:23:01
Shanghai,Mainland China,338,2020-03-04 04:13:08
,Japan,331,2020-03-04 19:23:03
Hebei,Mainland China,318,2020-03-04 10:03:19
Fujian,Mainland China,296,2020-03-04 12:53:03
,France,285,2020-03-04 20:43:02
,Germany,262,2020-03-04 19:33:03
Guangxi,Mainland China,252,2020-03-04 00:13:08
Shaanxi,Mainland China,245,2020-03-04 15:43:03
,Spain,222,2020-03-04 20:43:02
Hainan,Mainland China,168,2020-03-04 10:03:19
Hong Kong,Hong Kong,105,2020-03-04 23:23:01
Jilin,Mainland China,93,2020-03-04 10:03:19
Gansu,Mainland China,91,2020-03-04 15:43:03
,Switzerland,90,2020-03-04 19:33:03
,UK,85,2020-03-04 19:33:03
Xinjiang,Mainland China,76,2020-03-04 15:43:03
Inner Mongolia,Mainland China,75,2020-03-04 15:43:03
Ningxia,Mainland China,75,2020-03-04 01:33:07
,Norway,56,2020-03-04 19:33:03
,Bahrain,52,2020-03-04 19:33:03
,Malaysia,50,2020-03-04 13:03:08
,Netherlands,38,2020-03-04 12:33:03
,Iraq,35,2020-03-04 20:43:02
,Sweden,35,2020-03-04 12:33:03
"King County, WA",US,31,2020-03-04 19:53:02
,Austria,29,2020-03-04 19:33:03
,India,28,2020-03-04 12:33:03
,Iceland,26,2020-03-04 19:33:03
,Belgium,23,2020-03-04 12:33:03
New South Wales,Australia,22,2020-03-04 20:43:03
,San Marino,16,2020-03-04 19:33:03
,Israel,15,2020-03-04 12:43:03
,Oman,15,2020-03-04 19:33:03
,Lebanon,13,2020-03-04 16:53:02
,Algeria,12,2020-03-04 19:33:03
British Columbia,Canada,12,2020-03-04 04:23:05
Victoria,Australia,10,2020-03-04 12:43:03
,Croatia,10,2020-03-04 16:53:02
,Denmark,10,2020-03-04 00:03:15
,Ecuador,10,2020-03-04 19:33:03
"Westchester County, NY",US,10,2020-03-04 21:23:10
,Greece,9,2020-03-04 19:33:03
,Czech Republic,8,2020-03-04 19:33:03
,Qatar,8,2020-03-04 00:03:15
"Snohomish County, WA",US,8,2020-03-04 19:53:02
"Los Angeles, CA",US,7,2020-03-04 18:13:18
,Belarus,6,2020-03-04 12:43:03
,Ireland,6,2020-03-04 21:13:07
South Australia,Australia,5,2020-03-04 21:03:07
,Portugal,5,2020-03-04 12:43:03
,Brazil,4,2020-03-04 20:33:02
,Romania,4,2020-03-04 00:53:02
,Senegal,4,2020-03-04 20:43:02
,New Zealand,3,2020-03-04 20:13:11
,Saint Barthelemy,3,2020-03-04 02:43:03
"Orange County, CA",US,3,2020-03-04 02:13:11
,Hungary,2,2020-03-04 19:33:03
"Placer County, CA",US,2,2020-03-04 19:53:02
,Argentina,1,2020-03-04 01:33:07
Northern Territory,Australia,1,2020-03-04 19:43:02
,Chile,1,2020-03-04 01:33:07
,Faroe Islands,1,2020-03-04 12:53:03
,Gibraltar,1,2020-03-04 13:03:13
,Latvia,1,2020-03-04 01:33:07
,Liechtenstein,1,2020-03-04 01:33:07
,Poland,1,2020-03-04 15:13:18
,Tunisia,1,2020-03-04 01:33:07
"Contra Costa County, CA",US,1,2020-03-04 04:23:05
Hubei,Mainland China,67466,2020-03-05 14:53:03
,South Korea,6088,2020-03-05 09:03:09
,Italy,3858,2020-03-05 17:43:03
,Iran,3513,2020-03-05 13:43:04
Guangdong,Mainland China,1351,2020-03-05 09:23:03
Henan,Mainland China,1272,2020-03-05 01:48:26
Zhejiang,Mainland China,1215,2020-03-05 09:43:03
Hunan,Mainland China,1018,2020-03-05 08:43:03
Anhui,Mainland China,990,2020-03-05 04:33:02
Jiangxi,Mainland China,935,2020-03-05 01:16:58
Shandong,Mainland China,758,2020-03-05 14:53:03
Jiangsu,Mainland China,631,2020-03-05 14:53:03
Chongqing,Mainland China,576,2020-03-05 23:23:02
Sichuan,Mainland China,539,2020-03-05 14:53:03
,Germany,482,2020-03-05 17:43:03
Heilongjiang,Mainland China,481,2020-03-05 00:23:06
,France,377,2020-03-05 15:13:22
,Japan,360,2020-03-05 13:43:04
Shanghai,Mainland China,339,2020-03-05 06:23:06
Hebei,Mainland China,318,2020-03-05 14:53:03
Fujian,Mainland China,296,2020-03-05 09:33:03
,Spain,259,2020-03-05 17:43:03
Guangxi,Mainland China,252,2020-03-05 10:03:08
Shaanxi,Mainland China,245,2020-03-05 06:03:08
Hainan,Mainland China,168,2020-03-05 06:13:10
Tianjin,Mainland China,136,2020-03-05 03:33:27
Shanxi,Mainland China,133,2020-03-05 14:53:03
,Singapore,117,2020-03-05 13:43:04
,UK,115,2020-03-05 18:03:03
,Switzerland,114,2020-03-05 17:43:03
Hong Kong,Hong Kong,105,2020-03-05 00:23:07
Gansu,Mainland China,102,2020-03-05 15:13:13
,Sweden,94,2020-03-05 18:03:03
Jilin,Mainland China,93,2020-03-05 14:53:03
,Norway,87,2020-03-05 17:43:03
,Netherlands,82,2020-03-05 14:23:03
Xinjiang,Mainland China,76,2020-03-05 06:03:08
Inner Mongolia,Mainland China,75,2020-03-05 23:53:01
,Kuwait,58,2020-03-05 13:43:04
,Bahrain,55,2020-03-05 13:53:03
"King County, WA",US,51,2020-03-05 22:03:17
,Belgium,50,2020-03-05 13:53:03
,Thailand,47,2020-03-05 06:23:06
Taiwan,Taiwan,44,2020-03-05 14:53:03
,Austria,41,2020-03-05 17:53:02
,Iceland,34,2020-03-05 13:53:03
,Greece,31,2020-03-05 14:23:03
,India,30,2020-03-05 13:53:03
,United Arab Emirates,29,2020-03-05 23:53:02
"Toronto, ON",Canada,21,2020-03-05 17:53:03
,San Marino,21,2020-03-05 13:53:03
"Santa Clara, CA",US,20,2020-03-05 22:53:03
"Snohomish County, WA",US,18,2020-03-05 20:23:07
"Westchester County, NY",US,18,2020-03-05 21:33:03
,Israel,16,2020-03-05 17:53:02
,Lebanon,16,2020-03-05 17:53:02
,Oman,16,2020-03-05 17:53:02
Queensland,Australia,13,2020-03-05 17:33:06
British Columbia,Canada,13,2020-03-05 04:43:03
,Ecuador,13,2020-03-05 17:53:02
,Czech Republic,12,2020-03-05 17:53:02
,Finland,12,2020-03-05 13:53:03
"Los Angeles, CA",US,11,2020-03-05 21:03:14
Victoria,Australia,10,2020-03-05 18:33:03
,Portugal,8,2020-03-05 13:53:03
,Azerbaijan,6,2020-03-05 13:53:03
,Romania,6,2020-03-05 06:23:06
,Saudi Arabia,5,2020-03-05 17:53:03
"Cook County, IL",US,5,2020-03-05 18:33:03
,Chile,4,2020-03-05 18:13:04
,Georgia,4,2020-03-05 13:53:03
,Palestine,4,2020-03-05 13:53:03
,Russia,4,2020-03-05 13:53:03
"New York City, NY",US,4,2020-03-05 21:03:13
Western Australia,Australia,3,2020-03-05 17:13:35
,Egypt,3,2020-03-05 13:53:03
,Estonia,3,2020-03-05 13:53:03
"San Diego County, CA",US,3,2020-03-05 20:33:03
,Bosnia and Herzegovina,2,2020-03-05 17:13:30
" Montreal, QC",Canada,2,2020-03-05 14:03:04
,Hungary,2,2020-03-05 17:13:27
,Morocco,2,2020-03-05 13:53:03
,Slovenia,2,2020-03-05 17:13:30
"Bergen County, NJ",US,2,2020-03-05 21:03:12
"Harris County, TX",US,2,2020-03-05 21:53:02
"San Francisco County, CA",US,2,2020-03-05 20:33:03
,South Africa,1,2020-03-05 13:53:03
"Clark County, NV",US,1,2020-03-05 20:53:03
"Fort Bend County, TX",US,1,2020-03-05 01:16:59
"Grant County, WA",US,1,2020-03-05 20:23:07
"Queens County, NY",US,1,2020-03-05 21:43:02
"Santa Rosa County, FL",US,1,2020-03-05 20:03:03
"Williamson County, TN",US,1,2020-03-05 23:33:03
Hubei,Mainland China,67592,2020-03-06 14:23:04
,South Korea,6593,2020-03-06 13:33:03
,Iran,4747,2020-03-06 12:23:04
,Italy,4636,2020-03-06 17:33:03
Guangdong,Mainland China,1352,2020-03-06 12:53:03
Henan,Mainland China,1272,2020-03-06 12:43:03
Zhejiang,Mainland China,1215,2020-03-06 10:23:03
Hunan,Mainland China,1018,2020-03-06 11:03:10
Anhui,Mainland China,990,2020-03-06 03:23:06
Jiangxi,Mainland China,935,2020-03-06 14:23:04
Shandong,Mainland China,758,2020-03-06 11:03:10
Diamond Princess cruise ship,Others,696,2020-03-06 01:29:39
,Germany,670,2020-03-06 17:53:03
,France,653,2020-03-06 20:13:13
Jiangsu,Mainland China,631,2020-03-06 10:23:03
Chongqing,Mainland China,576,2020-03-06 11:03:10
Sichuan,Mainland China,539,2020-03-06 12:53:03
Heilongjiang,Mainland China,481,2020-03-06 14:23:04
Beijing,Mainland China,422,2020-03-06 12:53:03
,Japan,420,2020-03-06 20:13:13
,Spain,400,2020-03-06 20:13:13
Shanghai,Mainland China,342,2020-03-06 06:03:13
Hebei,Mainland China,318,2020-03-06 03:23:06
Fujian,Mainland China,296,2020-03-06 12:53:03
Guangxi,Mainland China,252,2020-03-06 00:33:02
Shaanxi,Mainland China,245,2020-03-06 10:23:03
,Switzerland,214,2020-03-06 15:23:19
Yunnan,Mainland China,174,2020-03-06 03:23:06
,UK,163,2020-03-06 15:33:03
,Singapore,130,2020-03-06 13:03:12
,Netherlands,128,2020-03-06 13:23:06
Gansu,Mainland China,119,2020-03-06 14:43:15
,Belgium,109,2020-03-06 12:33:03
,Norway,108,2020-03-06 16:33:04
Hong Kong,Hong Kong,107,2020-03-06 23:13:06
,Sweden,101,2020-03-06 13:03:12
Jilin,Mainland China,93,2020-03-06 10:23:03
,Malaysia,83,2020-03-06 12:33:03
Xinjiang,Mainland China,76,2020-03-06 05:53:03
Ningxia,Mainland China,75,2020-03-06 12:53:03
,Bahrain,60,2020-03-06 15:33:03
"King County, WA",US,58,2020-03-06 23:13:07
,Austria,55,2020-03-06 16:33:04
,Thailand,48,2020-03-06 08:33:03
,Greece,45,2020-03-06 13:03:12
Taiwan,Taiwan,45,2020-03-06 12:43:03
,Iceland,43,2020-03-06 15:33:03
,Iraq,40,2020-03-06 13:23:06
,India,31,2020-03-06 13:03:12
New South Wales,Australia,26,2020-03-06 04:53:02
"Toronto, ON",Canada,24,2020-03-06 20:53:02
,Denmark,23,2020-03-06 13:03:12
,Lebanon,22,2020-03-06 20:33:03
British Columbia,Canada,21,2020-03-06 04:43:03
,Israel,21,2020-03-06 20:33:03
"Snohomish County, WA",US,19,2020-03-06 23:13:07
"Westchester County, NY",US,19,2020-03-06 15:43:03
,Czech Republic,18,2020-03-06 16:33:04
,Ireland,18,2020-03-06 20:43:03
,Algeria,17,2020-03-06 01:29:39
,Palestine,16,2020-03-06 20:33:03
"New York County, NY",US,16,2020-03-06 19:13:40
,Egypt,15,2020-03-06 13:03:13
,Finland,15,2020-03-06 13:03:12
,Brazil,13,2020-03-06 20:33:03
,Portugal,13,2020-03-06 20:33:03
,Russia,13,2020-03-06 20:43:03
"Los Angeles, CA",US,13,2020-03-06 23:13:07
,Croatia,11,2020-03-06 08:33:03
,Estonia,10,2020-03-06 13:03:13
Macau,Macau,10,2020-03-06 10:23:03
,Romania,9,2020-03-06 16:43:04
South Australia,Australia,7,2020-03-06 04:23:08
,Slovenia,7,2020-03-06 15:33:03
,Mexico,6,2020-03-06 16:43:04
,Pakistan,6,2020-03-06 13:03:12
,Philippines,5,2020-03-06 07:03:05
,Poland,5,2020-03-06 16:43:04
"Placer County, CA",US,5,2020-03-06 23:13:07
"Unassigned Location, WA",US,5,2020-03-06 00:33:03
,Indonesia,4,2020-03-06 12:33:03
,New Zealand,4,2020-03-06 01:29:39
,North Macedonia,3,2020-03-06 20:23:11
"Contra Costa County, CA",US,3,2020-03-06 19:43:02
"Harris County, TX",US,3,2020-03-06 15:43:02
"Montgomery County, MD",US,3,2020-03-06 04:03:17
"Suffolk County, MA",US,3,2020-03-06 18:33:03
,Argentina,2,2020-03-06 01:29:39
,Dominican Republic,2,2020-03-06 15:33:03
,Luxembourg,2,2020-03-06 01:29:39
" Norfolk County, MA",US,2,2020-03-06 18:33:03
"Denver County, CO",US,2,2020-03-06 23:33:02
"Maricopa County, AZ",US,2,2020-03-06 18:33:03
"Summit County, CO",US,2,2020-03-06 01:29:39
,Bhutan,1,2020-03-06 15:43:02
,Cameroon,1,2020-03-06 15:43:02
"Calgary, Alberta",Canada,1,2020-03-06 13:13:34
,Colombia,1,2020-03-06 20:43:03
,Costa Rica,1,2020-03-06 01:29:39
,Peru,1,2020-03-06 15:43:02
,Serbia,1,2020-03-06 15:43:02
,Slovakia,1,2020-03-06 13:03:14
,South Africa,1,2020-03-06 15:43:02
,Togo,1,2020-03-06 15:33:03
"Chatham County, NC",US,1,2020-03-06 16:13:15
"Delaware County, PA",US,1,2020-03-06 15:33:03
"Douglas County, NE",US,1,2020-03-06 23:33:02
"Fayette County, KY",US,1,2020-03-06 23:23:03
"Floyd County, GA",US,1,2020-03-06 17:53:03
"Marion County, IN",US,1,2020-03-06 17:13:12
"Middlesex County, MA",US,1,2020-03-06 01:29:39
"Nassau County, NY",US,1,2020-03-06 14:43:15
"Norwell County, MA",US,1,2020-03-06 02:33:03
"Ramsey County, MN",US,1,2020-03-06 23:23:03
"Washoe County, NV",US,1,2020-03-06 19:43:02
"Wayne County, PA",US,1,2020-03-06 16:13:15
"Yolo County, CA",US,1,2020-03-06 20:13:14
,Vatican City,1,2020-03-06 15:43:02
Northern Territory,Australia,0,2020-03-06 04:33:03
Hubei,Mainland China,67666,2020-03-07 11:13:04
,South Korea,7041,2020-03-07 10:13:22
,Italy,5883,2020-03-07 17:33:03
,Iran,5823,2020-03-07 17:43:05
Guangdong,Mainland China,1352,2020-03-07 10:43:02
Henan,Mainland China,1272,2020-03-07 11:23:10
Zhejiang,Mainland China,1215,2020-03-07 09:03:05
Hunan,Mainland China,1018,2020-03-07 09:03:05
,France,949,2020-03-07 20:33:02
Jiangxi,Mainland China,935,2020-03-07 01:13:18
,Germany,799,2020-03-07 17:43:05
Shandong,Mainland China,758,2020-03-07 13:03:05
Jiangsu,Mainland China,631,2020-03-07 14:53:02
Chongqing,Mainland China,576,2020-03-07 23:23:02
Sichuan,Mainland China,539,2020-03-07 13:03:05
,Spain,500,2020-03-07 17:43:05
Heilongjiang,Mainland China,481,2020-03-07 09:03:05
,Japan,461,2020-03-07 17:43:05
Beijing,Mainland China,426,2020-03-07 01:03:05
Shanghai,Mainland China,342,2020-03-07 03:53:03
Hebei,Mainland China,318,2020-03-07 13:03:05
Fujian,Mainland China,296,2020-03-07 13:03:05
,Switzerland,268,2020-03-07 17:43:05
Guangxi,Mainland China,252,2020-03-07 14:53:02
,UK,206,2020-03-07 17:43:05
,Netherlands,188,2020-03-07 17:43:05
,Belgium,169,2020-03-07 17:53:03
,Sweden,161,2020-03-07 17:53:03
,Norway,147,2020-03-07 17:53:03
Guizhou,Mainland China,146,2020-03-07 00:43:01
,Singapore,138,2020-03-07 17:53:03
Liaoning,Mainland China,125,2020-03-07 14:53:02
Gansu,Mainland China,120,2020-03-07 15:03:06
Hong Kong,Hong Kong,108,2020-03-07 10:13:22
,Malaysia,93,2020-03-07 17:53:03
,Bahrain,85,2020-03-07 18:13:26
,Austria,79,2020-03-07 17:53:03
Xinjiang,Mainland China,76,2020-03-07 09:03:05
Inner Mongolia,Mainland China,75,2020-03-07 03:43:01
"King County, WA",US,71,2020-03-07 20:23:03
,Kuwait,61,2020-03-07 18:13:26
"Westchester County, NY",US,57,2020-03-07 18:23:05
,Iraq,54,2020-03-07 18:13:27
,Iceland,50,2020-03-07 18:13:27
,Thailand,50,2020-03-07 10:13:23
,Greece,46,2020-03-07 18:13:27
,United Arab Emirates,45,2020-03-07 10:13:22
,India,34,2020-03-07 18:13:27
"Santa Clara County, CA",US,32,2020-03-07 23:43:03
New South Wales,Australia,28,2020-03-07 02:03:30
"Toronto, ON",Canada,27,2020-03-07 03:53:03
"Snohomish County, WA",US,27,2020-03-07 20:23:03
,San Marino,23,2020-03-07 02:13:08
,Palestine,22,2020-03-07 02:23:06
British Columbia,Canada,21,2020-03-07 03:53:03
Grand Princess Cruise Ship,US,21,2020-03-07 01:33:02
,Portugal,20,2020-03-07 18:33:02
,Czech Republic,19,2020-03-07 02:03:29
,Vietnam,18,2020-03-07 10:13:23
"Los Angeles, CA",US,14,2020-03-07 23:53:03
,Croatia,12,2020-03-07 10:13:23
Victoria,Australia,11,2020-03-07 02:03:30
"New York County, NY",US,11,2020-03-07 18:23:05
,Azerbaijan,9,2020-03-07 02:13:09
,Romania,9,2020-03-07 10:13:23
"San Francisco County, CA",US,9,2020-03-07 23:53:03
,Argentina,8,2020-03-07 02:13:09
,Philippines,6,2020-03-07 10:13:23
"Cook County, IL",US,6,2020-03-07 01:53:03
,French Guiana,5,2020-03-07 03:23:05
,New Zealand,5,2020-03-07 02:03:29
"Harris County, TX",US,5,2020-03-07 05:13:03
,Hungary,4,2020-03-07 03:53:03
"Bergen County, NJ",US,4,2020-03-07 02:53:02
"Nassau County, NY",US,4,2020-03-07 00:03:28
,Bosnia and Herzegovina,3,2020-03-07 02:13:09
" Montreal, QC",Canada,3,2020-03-07 02:23:08
,Malta,3,2020-03-07 20:43:03
"Douglas County, CO",US,3,2020-03-07 01:53:03
"Fort Bend County, TX",US,3,2020-03-07 02:03:30
"Fulton County, GA",US,3,2020-03-07 16:53:03
"Maricopa County, AZ",US,3,2020-03-07 19:53:02
"Providence County, RI",US,3,2020-03-07 02:23:08
"Washington County, OR",US,3,2020-03-07 20:13:14
,Martinique,2,2020-03-07 03:23:05
"Alameda County, CA",US,2,2020-03-07 13:13:14
"Broward County, FL",US,2,2020-03-07 04:43:02
"Fairfield County, CT",US,2,2020-03-07 20:13:14
"Floyd County, GA",US,2,2020-03-07 16:53:03
"Lee County, FL",US,2,2020-03-07 16:43:02
"Pinal County, AZ",US,2,2020-03-07 17:13:23
"Rockland County, NY",US,2,2020-03-07 16:43:02
"Saratoga County, NY",US,2,2020-03-07 18:23:05
"Edmonton, Alberta",Canada,1,2020-03-07 02:23:08
,Colombia,1,2020-03-07 00:43:02
,Costa Rica,1,2020-03-07 00:43:02
,Togo,1,2020-03-07 02:13:09
"Charleston County, SC",US,1,2020-03-07 01:53:03
"Clark County, WA",US,1,2020-03-07 20:03:07
"Cobb County, GA",US,1,2020-03-07 16:53:03
"Davis County, UT",US,1,2020-03-07 04:43:02
"El Paso County, CO",US,1,2020-03-07 01:13:21
"Honolulu County, HI",US,1,2020-03-07 02:03:30
"Jackson County, OR ",US,1,2020-03-07 20:03:06
"Jefferson County, WA",US,1,2020-03-07 16:43:02
"Kershaw County, SC",US,1,2020-03-07 02:03:30
"Klamath County, OR",US,1,2020-03-07 20:13:14
"Madera County, CA",US,1,2020-03-07 20:13:14
"Middlesex County, MA",US,1,2020-03-07 03:53:03
"Pierce County, WA",US,1,2020-03-07 03:13:44
"Plymouth County, MA",US,1,2020-03-07 03:53:03
"Santa Cruz County, CA",US,1,2020-03-07 23:43:03
"Tulsa County, OK",US,1,2020-03-07 04:43:02
"Montgomery County, TX",US,0,2020-03-07 19:53:02
Hubei,Mainland China,67707,2020-03-08 14:43:03
,Italy,7375,2020-03-08 18:03:04
,South Korea,7314,2020-03-08 12:53:03
,Iran,6566,2020-03-08 11:03:30
Guangdong,Mainland China,1352,2020-03-08 14:43:03
Henan,Mainland China,1272,2020-03-08 05:03:02
Zhejiang,Mainland China,1215,2020-03-08 09:03:04
,France,1126,2020-03-08 18:03:04
,Germany,1040,2020-03-08 21:03:03
Hunan,Mainland China,1018,2020-03-08 12:53:03
Anhui,Mainland China,990,2020-03-08 05:13:06
Jiangxi,Mainland China,935,2020-03-08 06:53:04
Shandong,Mainland China,758,2020-03-08 10:03:11
,Spain,673,2020-03-08 20:33:02
Jiangsu,Mainland China,631,2020-03-08 09:23:05
Chongqing,Mainland China,576,2020-03-08 23:23:03
Sichuan,Mainland China,539,2020-03-08 12:53:03
,Japan,502,2020-03-08 14:53:11
Heilongjiang,Mainland China,481,2020-03-08 14:43:03
Beijing,Mainland China,428,2020-03-08 01:23:07
Shanghai,Mainland China,342,2020-03-08 04:33:02
,Switzerland,337,2020-03-08 17:23:07
,UK,273,2020-03-08 22:03:10
,Netherlands,265,2020-03-08 13:43:02
Guangxi,Mainland China,252,2020-03-08 00:23:02
Shaanxi,Mainland China,245,2020-03-08 14:43:03
,Sweden,203,2020-03-08 14:03:12
,Belgium,200,2020-03-08 17:23:07
,Norway,176,2020-03-08 21:03:03
Hainan,Mainland China,168,2020-03-08 04:33:02
,Singapore,150,2020-03-08 13:33:13
Guizhou,Mainland China,146,2020-03-08 01:13:11
Liaoning,Mainland China,125,2020-03-08 05:13:06
Gansu,Mainland China,124,2020-03-08 14:33:06
Hong Kong,Hong Kong,114,2020-03-08 14:43:03
,Austria,104,2020-03-08 09:13:14
,Malaysia,99,2020-03-08 14:43:03
"King County, WA",US,83,2020-03-08 20:23:09
"Westchester County, NY",US,83,2020-03-08 18:03:07
Xinjiang,Mainland China,76,2020-03-08 05:33:02
Inner Mongolia,Mainland China,75,2020-03-08 05:13:06
,Greece,73,2020-03-08 17:23:07
,Kuwait,64,2020-03-08 15:33:04
,Iraq,60,2020-03-08 21:03:03
,Egypt,49,2020-03-08 19:03:11
Taiwan,Taiwan,45,2020-03-08 03:13:13
,India,39,2020-03-08 09:23:05
,Israel,39,2020-03-08 21:03:03
New South Wales,Australia,38,2020-03-08 05:13:07
"Santa Clara County, CA",US,38,2020-03-08 21:23:03
,San Marino,36,2020-03-08 14:23:10
,Denmark,35,2020-03-08 14:53:11
,Lebanon,32,2020-03-08 18:13:19
,Czech Republic,31,2020-03-08 19:53:03
"Snohomish County, WA",US,31,2020-03-08 21:43:03
,Portugal,30,2020-03-08 19:53:03
,Vietnam,30,2020-03-08 19:53:03
"Toronto, ON",Canada,28,2020-03-08 21:33:02
British Columbia,Canada,27,2020-03-08 05:13:07
,Finland,23,2020-03-08 10:03:13
,Republic of Ireland,21,2020-03-08 21:03:03
,Brazil,20,2020-03-08 17:23:07
,Algeria,19,2020-03-08 05:23:03
,Ireland,19,2020-03-08 21:03:03
,Russia,17,2020-03-08 21:03:03
,Slovenia,16,2020-03-08 17:03:16
Queensland,Australia,15,2020-03-08 05:43:04
,Qatar,15,2020-03-08 17:03:16
,Romania,15,2020-03-08 17:23:07
,Ecuador,14,2020-03-08 05:23:03
"Los Angeles, CA",US,14,2020-03-08 01:13:48
,Georgia,13,2020-03-08 05:23:03
,Argentina,12,2020-03-08 22:03:11
"Contra Costa County, CA",US,12,2020-03-08 21:43:03
"New York County, NY",US,12,2020-03-08 04:13:22
,Poland,11,2020-03-08 21:13:10
,Saudi Arabia,11,2020-03-08 10:13:19
,Philippines,10,2020-03-08 17:13:06
"San Francisco County, CA",US,9,2020-03-08 01:23:12
,Chile,8,2020-03-08 15:43:03
"Suffolk County, MA",US,8,2020-03-08 21:13:14
"Washington County, OR",US,8,2020-03-08 19:43:03
,Hungary,7,2020-03-08 15:03:02
,Mexico,7,2020-03-08 05:13:06
"Cook County, IL",US,7,2020-03-08 20:23:09
"Middlesex County, MA",US,7,2020-03-08 21:13:12
,Indonesia,6,2020-03-08 10:03:13
,Pakistan,6,2020-03-08 04:53:02
,Peru,6,2020-03-08 05:23:03
"Fort Bend County, TX",US,6,2020-03-08 17:33:03
"Norfolk County, MA",US,6,2020-03-08 21:13:14
,Costa Rica,5,2020-03-08 05:13:07
,Dominican Republic,5,2020-03-08 17:23:08
"Nassau County, NY",US,5,2020-03-08 16:03:05
,Afghanistan,4,2020-03-08 04:53:03
,Bulgaria,4,2020-03-08 11:13:17
" Montreal, QC",Canada,4,2020-03-08 16:03:05
,Maldives,4,2020-03-08 21:13:10
,Senegal,4,2020-03-08 20:23:08
"Bergen County, NJ",US,4,2020-03-08 21:23:03
"Grafton County, NH",US,4,2020-03-08 17:53:03
"Montgomery County, MD",US,4,2020-03-08 21:53:04
"Montgomery County, PA",US,4,2020-03-08 21:43:03
"Pierce County, WA",US,4,2020-03-08 21:43:03
,Bangladesh,3,2020-03-08 10:53:02
"Edmonton, Alberta",Canada,3,2020-03-08 16:23:07
,Luxembourg,3,2020-03-08 05:13:06
,Malta,3,2020-03-08 09:13:16
,Slovakia,3,2020-03-08 09:13:15
,South Africa,3,2020-03-08 10:23:04
Tasmania,Australia,2,2020-03-08 05:43:04
,Cambodia,2,2020-03-08 04:53:03
,Cameroon,2,2020-03-08 05:23:03
,Faroe Islands,2,2020-03-08 05:13:07
,Latvia,2,2020-03-08 10:33:03
,Tunisia,2,2020-03-08 21:13:10
"Clark County, NV",US,2,2020-03-08 21:43:03
"Fairfax County, VA",US,2,2020-03-08 21:33:02
"Jackson County, OR ",US,2,2020-03-08 00:13:16
"Lee County, FL",US,2,2020-03-08 15:33:04
"Rockingham County, NH",US,2,2020-03-08 17:53:03
"Washington, D.C.",US,2,2020-03-08 13:53:03
"Washoe County, NV",US,2,2020-03-08 21:43:03
,Moldova,1,2020-03-08 05:13:07
,Paraguay,1,2020-03-08 09:13:16
"Berkshire County, MA",US,1,2020-03-08 00:43:03
"Davidson County, TN",US,1,2020-03-08 18:03:06
"Douglas County, OR",US,1,2020-03-08 19:53:03
"Fairfield County, CT",US,1,2020-03-08 21:23:03
"Fresno County, CA",US,1,2020-03-08 04:23:15
"Harford County, MD",US,1,2020-03-08 21:53:03
"Hendricks County, IN",US,1,2020-03-08 19:33:03
"Hudson County, NJ",US,1,2020-03-08 19:43:03
"Johnson County, KS",US,1,2020-03-08 00:33:02
"Kittitas County, WA",US,1,2020-03-08 00:43:03
"Manatee County, FL",US,1,2020-03-08 06:23:05
"Marion County, OR",US,1,2020-03-08 19:43:03
"Okaloosa County, FL",US,1,2020-03-08 03:03:08
"Polk County, GA",US,1,2020-03-08 04:13:22
"Riverside County, CA",US,1,2020-03-08 10:33:03
"Santa Rosa County, FL",US,1,2020-03-08 15:33:04
"Shelby County, TN",US,1,2020-03-08 16:13:36
"Spokane County, WA",US,1,2020-03-08 21:53:04
"St. Louis County, MO",US,1,2020-03-08 11:23:08
"Suffolk County, NY",US,1,2020-03-08 16:03:05
"Ulster County, NY",US,1,2020-03-08 16:23:07
"Unassigned Location, VT",US,1,2020-03-08 06:23:05
"Unknown Location, MA",US,1,2020-03-08 21:23:03
"Volusia County, FL",US,1,2020-03-08 03:03:08
Hubei,Mainland China,67743,2020-03-09 14:33:03
