Starting_City,Ending_City,Average_Travel_Time
"Adak Island, AK","West Yellowstone, MT",67.92161762
"Adak Island, AK","White Plains, NY",108.5046099
"Adak Island, AK","Wichita Falls, TX",81.17538054
"Adak Island, AK","Wichita, KS",89.48063236
"Adak Island, AK","Wilmington, NC",104.3010052
"Adak Island, AK","Windsor Locks, CT",111.4368196
"Adak Island, AK","Wrangell, AK",52.51518187
"Adak Island, AK","Yakima, WA",63.38748882
"Adak Island, AK","Yakutat, AK",42.76368794
"Adak Island, AK","Yuma, AZ",70.94944568
"Aguadilla, PR","Abilene, TX",40.40240827
"Aguadilla, PR","Adak Island, AK",117.4915493
"Aguadilla, PR","Albany, GA",24.47729178
"Aguadilla, PR","Albany, NY",29.15465676
"Aguadilla, PR","Albuquerque, NM",50.80653686
"Aguadilla, PR","Alexandria, LA",37.47463739
"Aguadilla, PR","Allentown, PA",26.6648867
"Aguadilla, PR","Amarillo, TX",42.40889084
"Aguadilla, PR","Anchorage, AK",100.2117727
"Aguadilla, PR","Appleton, WI",37.4849637
"Aguadilla, PR","Arcata/Eureka, CA",70.25458296
"Aguadilla, PR","Asheville, NC",32.90305244
"Aguadilla, PR","Aspen, CO",47.8205659
"Aguadilla, PR","Atlanta, GA",32.99113089
"Aguadilla, PR","Augusta, GA",30.00827468
"Aguadilla, PR","Austin, TX",42.7047419
"Aguadilla, PR","Avoca, PA",27.41248293
"Aguadilla, PR","BWI Airport, MD",27.77628632
"Aguadilla, PR","Bakersfield, CA",58.62022074
"Aguadilla, PR","Bangor, ME",34.36735573
"Aguadilla, PR","Barrow, AK",112.0267239
"Aguadilla, PR","Baton Rouge, LA",35.86801434
"Aguadilla, PR","Beaumont / Port Arthur, TX",36.22975496
"Aguadilla, PR","Bellingham, WA",71.15076069
"Aguadilla, PR","Bemidji, MN",44.18610056
"Aguadilla, PR","Bethel, AK",108.7194572
"Aguadilla, PR","Billings, MT",58.60907578
"Aguadilla, PR","Binghamton, NY",28.31128765
"Aguadilla, PR","Birmingham, AL",30.7417204
"Aguadilla, PR","Bismarck, ND",48.92991572
"Aguadilla, PR","Bloomington, IL",38.95012153
"Aguadilla, PR","Blountville, TN",31.58689172
"Aguadilla, PR","Boise, ID",56.12385939
"Aguadilla, PR","Boston, MA",29.18209903
"Aguadilla, PR","Bozeman, MT",60.79174087
"Aguadilla, PR","Brownsville, TX",41.18990805
"Aguadilla, PR","Brunswick, GA",25.19556921
"Aguadilla, PR","Buffalo, NY",36.05944634
"Aguadilla, PR","Burbank, CA",56.58252967
"Aguadilla, PR","Butte, MT",59.0311752
"Aguadilla, PR","Casper, WY",49.29539467
"Aguadilla, PR","Cedar City, UT",53.82004108
"Aguadilla, PR","Cedar Rapids, IA",38.9311976
"Aguadilla, PR","Champaign, IL",32.18981398
"Aguadilla, PR","Charleston, SC",20.34334239
"Aguadilla, PR","Charleston, WV",33.58345943
"Aguadilla, PR","Charlotte Amalie, VI",10.16182862
"Aguadilla, PR","Charlotte, NC",30.68750811
"Aguadilla, PR","Charlottesville, VA",24.67372782
"Aguadilla, PR","Chattanooga, TN",29.50035287
"Aguadilla, PR","Chicago, IL",34.1092201
"Aguadilla, PR","Chico, CA",62.6842338
"Aguadilla, PR","Christiansted, VI",7.462072906
"Aguadilla, PR","Cincinnati, OH",29.96021046
"Aguadilla, PR","Cleveland, OH",34.23640309
"Aguadilla, PR","Cody, WY",56.31992702
"Aguadilla, PR","College Station, TX",35.63711869
"Aguadilla, PR","Colorado Springs, CO",52.70948904
"Aguadilla, PR","Columbia, SC",23.83841204
"Aguadilla, PR","Columbus, GA",25.66665087
"Aguadilla, PR","Columbus, MS",29.15875613
"Aguadilla, PR","Columbus, OH",29.66156624
"Aguadilla, PR","Cordova, AK",90.89424897
"Aguadilla, PR","Corpus Christi, TX",40.75657287
"Aguadilla, PR","Crescent City, CA",69.67191358
"Aguadilla, PR","Dallas, TX",34.00612035
"Aguadilla, PR","Dayton, OH",37.39248002
"Aguadilla, PR","Daytona Beach, FL",27.55496973
"Aguadilla, PR","Deadhorse, AK",105.3762367
"Aguadilla, PR","Denver, CO",47.19108333
"Aguadilla, PR","Des Moines, IA",42.13903131
"Aguadilla, PR","Detroit, MI",34.73281247
"Aguadilla, PR","Dillingham, AK",107.9676783
"Aguadilla, PR","Dothan, AL",25.36398781
"Aguadilla, PR","Dubuque, IA",37.57976939
"Aguadilla, PR","Duluth, MN",41.83886985
"Aguadilla, PR","Durango, CO",54.7035474
"Aguadilla, PR","Eagle, CO",51.05919742
"Aguadilla, PR","Egg Harbor Township, NJ",26.18879705
"Aguadilla, PR","El Paso, TX",51.44440654
"Aguadilla, PR","Elko, NV",63.54108305
"Aguadilla, PR","Elmira / Corning, NY",32.59943819
"Aguadilla, PR","Erie, PA",27.95501039
"Aguadilla, PR","Eugene, OR",70.6669997
"Aguadilla, PR","Evansville, IN",36.2514156
"Aguadilla, PR","Fairbanks, AK",98.07418075
"Aguadilla, PR","Fargo, ND",44.09967774
"Aguadilla, PR","Fayetteville / Springdale, AR",39.48056596
"Aguadilla, PR","Fayetteville, NC",27.2537355
"Aguadilla, PR","Flagstaff, AZ",53.54975556
"Aguadilla, PR","Flint, MI",30.5776585
"Aguadilla, PR","Florence, SC",22.15201449
"Aguadilla, PR","Fort Hood / Killeen, TX",40.14180938
"Aguadilla, PR","Fort Lauderdale, FL",24.06746308
"Aguadilla, PR","Fort Myers, FL",18.69055555
"Aguadilla, PR","Fort Smith, AR",33.02424883
"Aguadilla, PR","Fort Wayne, IN",30.84237501
"Aguadilla, PR","Fresno, CA",56.67565351
"Aguadilla, PR","Gainesville, FL",20.83143552
"Aguadilla, PR","Gillette, WY",52.300684
"Aguadilla, PR","Grand Forks, ND",48.07569438
"Aguadilla, PR","Grand Junction, CO",50.25182632
"Aguadilla, PR","Grand Rapids, MI",35.54487901
"Aguadilla, PR","Great Falls, MT",56.89179981
"Aguadilla, PR","Green Bay, WI",43.41402873
"Aguadilla, PR","Greensboro, NC",28.76931359
"Aguadilla, PR","Greenville, SC",23.37369996
"Aguadilla, PR","Gulfport, MS",31.96593424
"Aguadilla, PR","Gunnison, CO",51.56347436
"Aguadilla, PR","Gustavus, AK",86.35553177
"Aguadilla, PR","Hailey, ID",59.38763095
"Aguadilla, PR","Hancock, MI",44.7548096
"Aguadilla, PR","Harlingen, TX",40.48939369
"Aguadilla, PR","Harrisburg, PA",26.74119127
"Aguadilla, PR","Hayden, CO",48.72158844
"Aguadilla, PR","Helena, MT",58.93488182
"Aguadilla, PR","Hilo, HI",92.92756929
"Aguadilla, PR","Honolulu, HI",95.83687256
"Aguadilla, PR","Houston, TX",32.27749203
"Aguadilla, PR","Huntington, WV",28.13069495
"Aguadilla, PR","Huntsville, AL",34.42742314
"Aguadilla, PR","Idaho Falls, ID",54.43592714
"Aguadilla, PR","Imperial, CA",54.52158816
"Aguadilla, PR","Indianapolis, IN",33.59524712
"Aguadilla, PR","International Falls, MN",42.93229922
"Aguadilla, PR","Inyokern, CA",61.50677699
"Aguadilla, PR","Islip, NY",27.0858624
"Aguadilla, PR","Ithaca, NY",27.74580385
"Aguadilla, PR","Jackson, MS",58.32215691
"Aguadilla, PR","Jackson, WY",31.7848836
"Aguadilla, PR","Jacksonville, FL",23.8660646
"Aguadilla, PR","Jacksonville, NC",28.40866703
"Aguadilla, PR","Juneau, AK",86.34477518
"Aguadilla, PR","Kahului, HI",95.33336655
"Aguadilla, PR","Kalamazoo, MI",31.0496502
"Aguadilla, PR","Kansas City, MO",39.54934721
"Aguadilla, PR","Keahole, HI",93.92213466
"Aguadilla, PR","Ketchikan, AK",83.36291917
"Aguadilla, PR","Key West, FL",23.83600842
"Aguadilla, PR","King Salmon, AK",104.1243054
"Aguadilla, PR","Klamath Falls, OR",65.58174487
"Aguadilla, PR","Knoxville, TN",27.17178609
"Aguadilla, PR","Kodiak, AK",96.95769188
"Aguadilla, PR","Kotzebue, AK",109.0323579
"Aguadilla, PR","La Crosse, WI",36.02129081
"Aguadilla, PR","Lafayette, LA",31.47844679
"Aguadilla, PR","Lake Charles, LA",37.56887279
"Aguadilla, PR","Lansing, MI",33.90792296
"Aguadilla, PR","Laredo, TX",35.57449806
"Aguadilla, PR","Las Vegas, NV",54.14144869
"Aguadilla, PR","Lawton, OK",38.17421486
"Aguadilla, PR","Lewisburg, WV",29.45374276
"Aguadilla, PR","Lewiston, ID",63.14789877
"Aguadilla, PR","Lexington, KY",33.21646223
"Aguadilla, PR","Lihue, HI",99.27520672
"Aguadilla, PR","Lincoln, NE",45.11766823
"Aguadilla, PR","Little Rock, AR",32.88828831
"Aguadilla, PR","Long Beach, CA",61.27336924
"Aguadilla, PR","Longview, TX",33.88225572
"Aguadilla, PR","Los Angeles, CA",55.55491305
"Aguadilla, PR","Louisville, KY",37.08298315
"Aguadilla, PR","Lubbock, TX",45.86449164
"Aguadilla, PR","Lynchburg, VA",25.41054871
"Aguadilla, PR","Macon, GA",31.86665987
"Aguadilla, PR","Madison, WI",34.17490615
"Aguadilla, PR","Manchester, NH",26.81637707
"Aguadilla, PR","Mcallen, TX",42.04337308
"Aguadilla, PR","Medford, OR",69.64342122
"Aguadilla, PR","Melbourne, FL",19.58323877
"Aguadilla, PR","Memphis, TN",38.21024035
"Aguadilla, PR","Meridian, MS",31.6709691
"Aguadilla, PR","Miami, FL",25.04930484
"Aguadilla, PR","Midland, TX",40.56218817
"Aguadilla, PR","Milwaukee, WI",39.08102264
"Aguadilla, PR","Minneapolis, MN",46.10473352
"Aguadilla, PR","Minot, ND",46.30132381
"Aguadilla, PR","Missoula, MT",61.89194487
"Aguadilla, PR","Mobile, AL",32.3830128
"Aguadilla, PR","Modesto, CA",58.1682182
"Aguadilla, PR","Moline, IL",40.76288336
"Aguadilla, PR","Monroe, LA",32.58092816
"Aguadilla, PR","Monterey, CA",59.62718961
"Aguadilla, PR","Montgomery, AL",27.70067642
"Aguadilla, PR","Montrose, CO",51.41251026
"Aguadilla, PR","Mosinee, WI",38.62246622
"Aguadilla, PR","Muskegon, MI",39.20869813
"Aguadilla, PR","Myrtle Beach, SC",22.23004653
"Aguadilla, PR","Nantucket, MA",31.94612057
"Aguadilla, PR","Nashville, TN",27.32407144
"Aguadilla, PR","New Bern, NC",21.31608691
"Aguadilla, PR","New Orleans, LA",34.82920571
"Aguadilla, PR","New York, NY",33.12167534
"Aguadilla, PR","Newark, NJ",29.28703158
"Aguadilla, PR","Newburgh, NY",34.04331238
"Aguadilla, PR","Newport News, VA",30.85702109
"Aguadilla, PR","Nome, AK",118.5522643
"Aguadilla, PR","Norfolk, VA",30.51458
"Aguadilla, PR","North Bend, OR",69.31713162
"Aguadilla, PR","North Canton, OH",29.54478261
"Aguadilla, PR","Oakland, CA",68.34984784
"Aguadilla, PR","Oklahoma City, OK",42.84321586
"Aguadilla, PR","Omaha, NE",45.70965877
"Aguadilla, PR","Ontario, CA",55.81615876
"Aguadilla, PR","Orange County, CA",57.93757735
"Aguadilla, PR","Orlando, FL",27.31889973
"Aguadilla, PR","Oxnard, CA",56.36480308
"Aguadilla, PR","Palm Springs, CA",58.70311366
"Aguadilla, PR","Palmdale, CA",61.46393845
"Aguadilla, PR","Panama City, FL",25.1153268
"Aguadilla, PR","Pasco, WA",67.94132991
"Aguadilla, PR","Pellston, MI",42.33026986
"Aguadilla, PR","Pensacola, FL",33.36250475
"Aguadilla, PR","Peoria, IL",38.63241437
"Aguadilla, PR","Petersburg, AK",77.15205155
"Aguadilla, PR","Philadelphia, PA",28.86437521
"Aguadilla, PR","Phoenix, AZ",54.29982575
"Aguadilla, PR","Pierre, SD",45.10827646
"Aguadilla, PR","Pittsburgh, PA",31.60372491
"Aguadilla, PR","Pocatello, ID",59.60773564
"Aguadilla, PR","Ponce, PR",8.746715192
"Aguadilla, PR","Portland, ME",28.35145769
"Aguadilla, PR","Portland, OR",66.73153918
"Aguadilla, PR","Providence, RI",25.6235572
"Aguadilla, PR","Pueblo, CO",49.28609636
"Aguadilla, PR","Rapid City, SD",52.0867572
"Aguadilla, PR","Rdu Airport, NC",27.93247695
"Aguadilla, PR","Redding, CA",60.39430917
"Aguadilla, PR","Redmond, OR",67.84775251
"Aguadilla, PR","Reno, NV",60.67433784
"Aguadilla, PR","Rhinelander, WI",38.14778936
"Aguadilla, PR","Richmond, VA",31.56925297
"Aguadilla, PR","Roanoke, VA",31.7949848
"Aguadilla, PR","Rochester, MN",38.90867862
"Aguadilla, PR","Rochester, NY",34.78610558
"Aguadilla, PR","Rock Springs, WY",55.87679564
"Aguadilla, PR","Rockford, IL",37.36898955
"Aguadilla, PR","Roswell, NM",41.22539176
"Aguadilla, PR","Sacramento, CA",64.08699587
"Aguadilla, PR","Saginaw, MI",35.23596479
"Aguadilla, PR","Saint Louis, MO",37.61904824
"Aguadilla, PR","Salem, OR",65.84611257
"Aguadilla, PR","Salt Lake City, UT",60.08367183
"Aguadilla, PR","San Angelo, TX",38.7603405
"Aguadilla, PR","San Antonio, TX",39.22758913
"Aguadilla, PR","San Diego, CA",53.24038227
"Aguadilla, PR","San Francisco, CA",67.46184184
"Aguadilla, PR","San Jose, CA",63.95650577
"Aguadilla, PR","San Juan, PR",4.128972057
"Aguadilla, PR","San Luis Obispo, CA",60.07082199
"Aguadilla, PR","Santa Barbara, CA",62.06587014
"Aguadilla, PR","Santa Maria, CA",59.79421589
"Aguadilla, PR","Sarasota, FL",25.80839158
"Aguadilla, PR","Savannah, GA",25.59316054
"Aguadilla, PR","Seattle, WA",63.31499914
"Aguadilla, PR","Shreveport, LA",35.12203255
"Aguadilla, PR","Sioux City, IA",40.78135732
"Aguadilla, PR","Sioux Falls, SD",43.81002348
"Aguadilla, PR","Sitka, AK",79.37031295
"Aguadilla, PR","South Bend, IN",40.11831414
"Aguadilla, PR","South Burlington, VT",28.66556775
"Aguadilla, PR","Spokane, WA",68.21399457
"Aguadilla, PR","Springfield, IL",33.05163547
"Aguadilla, PR","Springfield, MO",38.26444995
"Aguadilla, PR","St George, UT",56.04666608
"Aguadilla, PR","Syracuse, NY",31.15693401
"Aguadilla, PR","Tallahassee, FL",26.9334374
"Aguadilla, PR","Tampa, FL",22.08754623
"Aguadilla, PR","Telluride, CO",46.09003602
"Aguadilla, PR","Texarkana, AR",31.74592125
"Aguadilla, PR","Toledo, OH",34.48520402
"Aguadilla, PR","Traverse City, MI",41.08408935
"Aguadilla, PR","Tucson, AZ",47.88020328
"Aguadilla, PR","Tulsa, OK",40.77103557
"Aguadilla, PR","Tupelo, MS",30.71890197
"Aguadilla, PR","Twin Falls, ID",61.08655074
"Aguadilla, PR","Tyler, TX",32.48712981
"Aguadilla, PR","Valdosta, GA",21.29090309
"Aguadilla, PR","Valparaiso, FL",28.80185868
"Aguadilla, PR","Waco, TX",42.83467303
"Aguadilla, PR","Washington, DC",24.6896758
"Aguadilla, PR","Waterloo, IA",42.89425194
"Aguadilla, PR","West Palm Beach, FL",19.33523077
"Aguadilla, PR","West Yellowstone, MT",60.19632093
"Aguadilla, PR","White Plains, NY",27.51109297
"Aguadilla, PR","Wichita Falls, TX",42.98092976
"Aguadilla, PR","Wichita, KS",36.85005767
"Aguadilla, PR","Wilmington, NC",25.10325633
"Aguadilla, PR","Windsor Locks, CT",29.09286592
"Aguadilla, PR","Wrangell, AK",79.4950794
"Aguadilla, PR","Yakima, WA",70.32465021
"Aguadilla, PR","Yakutat, AK",88.3211412
"Aguadilla, PR","Yuma, AZ",55.54366977
"Albany, GA","Abilene, TX",22.51217308
"Albany, GA","Adak Island, AK",97.66311748
"Albany, GA","Aguadilla, PR",26.47729178
"Albany, GA","Albany, NY",18.28742827
"Albany, GA","Albuquerque, NM",25.68705787
"Albany, GA","Alexandria, LA",14.35668272
"Albany, GA","Allentown, PA",19.63924496
"Albany, GA","Amarillo, TX",21.89474733
"Albany, GA","Anchorage, AK",73.16872467
"Albany, GA","Appleton, WI",17.43697126
"Albany, GA","Arcata/Eureka, CA",42.01587577
"Albany, GA","Asheville, NC",14.23633232
"Albany, GA","Aspen, CO",30.94216609
"Albany, GA","Atlanta, GA",3.117718231
"Albany, GA","Augusta, GA",9.887548496
"Albany, GA","Austin, TX",23.54195921
"Albany, GA","Avoca, PA",22.94853451
"Albany, GA","BWI Airport, MD",18.72567292
"Albany, GA","Bakersfield, CA",41.07955229
"Albany, GA","Bangor, ME",25.30438273
"Albany, GA","Barrow, AK",88.74469108
"Albany, GA","Baton Rouge, LA",17.02701759
"Albany, GA","Beaumont / Port Arthur, TX",16.9531825
"Albany, GA","Bellingham, WA",48.04761869
"Albany, GA","Bemidji, MN",22.24829789
"Albany, GA","Bethel, AK",87.96833428
"Albany, GA","Billings, MT",34.22300614
"Albany, GA","Binghamton, NY",17.46833323
"Albany, GA","Birmingham, AL",5.264861759
"Albany, GA","Bismarck, ND",28.4987023
"Albany, GA","Bloomington, IL",16.11237574
"Albany, GA","Blountville, TN",15.33525975
"Albany, GA","Boise, ID",36.21268124
"Albany, GA","Boston, MA",19.06519645
"Albany, GA","Bozeman, MT",38.48901086
"Albany, GA","Brownsville, TX",17.37886756
"Albany, GA","Brunswick, GA",12.74213488
"Albany, GA","Buffalo, NY",17.64558209
"Albany, GA","Burbank, CA",39.26782316
"Albany, GA","Butte, MT",34.76436492
"Albany, GA","Casper, WY",28.0058871
"Albany, GA","Cedar City, UT",39.5543626
"Albany, GA","Cedar Rapids, IA",15.79060275
"Albany, GA","Champaign, IL",13.43340507
"Albany, GA","Charleston, SC",11.37189971
"Albany, GA","Charleston, WV",8.315725641
"Albany, GA","Charlotte Amalie, VI",25.31617072
"Albany, GA","Charlotte, NC",11.90942975
"Albany, GA","Charlottesville, VA",13.75027309
"Albany, GA","Chattanooga, TN",9.642386158
"Albany, GA","Chicago, IL",16.85038886
"Albany, GA","Chico, CA",39.52431218
"Albany, GA","Christiansted, VI",30.82374118
"Albany, GA","Cincinnati, OH",9.574238731
"Albany, GA","Cleveland, OH",16.14998946
"Albany, GA","Cody, WY",32.01958749
"Albany, GA","College Station, TX",21.20613599
"Albany, GA","Colorado Springs, CO",31.75647329
"Albany, GA","Columbia, SC",4.902709511
"Albany, GA","Columbus, GA",11.23130205
"Albany, GA","Columbus, MS",6.795750926
"Albany, GA","Columbus, OH",18.56213403
"Albany, GA","Cordova, AK",71.77976128
"Albany, GA","Corpus Christi, TX",18.82917298
"Albany, GA","Crescent City, CA",51.33181847
"Albany, GA","Dallas, TX",18.72507413
"Albany, GA","Dayton, OH",14.36689708
"Albany, GA","Daytona Beach, FL",12.92248888
"Albany, GA","Deadhorse, AK",85.00172285
"Albany, GA","Denver, CO",30.09966024
"Albany, GA","Des Moines, IA",20.76943471
"Albany, GA","Detroit, MI",15.70997649
"Albany, GA","Dillingham, AK",88.23763127
"Albany, GA","Dothan, AL",2.273302673
"Albany, GA","Dubuque, IA",13.67053938
"Albany, GA","Duluth, MN",25.27072569
"Albany, GA","Durango, CO",27.2194152
"Albany, GA","Eagle, CO",26.12611534
"Albany, GA","Egg Harbor Township, NJ",17.38174261
"Albany, GA","El Paso, TX",24.18499709
"Albany, GA","Elko, NV",41.93445129
"Albany, GA","Elmira / Corning, NY",21.89231981
"Albany, GA","Erie, PA",21.28605313
"Albany, GA","Eugene, OR",45.00415765
"Albany, GA","Evansville, IN",9.308356836
"Albany, GA","Fairbanks, AK",76.83796784
"Albany, GA","Fargo, ND",21.89823486
"Albany, GA","Fayetteville / Springdale, AR",19.17082175
"Albany, GA","Fayetteville, NC",10.33933607
"Albany, GA","Flagstaff, AZ",36.71196303
"Albany, GA","Flint, MI",17.43887463
"Albany, GA","Florence, SC",9.168794183
"Albany, GA","Fort Hood / Killeen, TX",15.55110907
"Albany, GA","Fort Lauderdale, FL",15.79552897
"Albany, GA","Fort Myers, FL",10.56270482
"Albany, GA","Fort Smith, AR",20.85990109
"Albany, GA","Fort Wayne, IN",10.49582356
"Albany, GA","Fresno, CA",38.90815718
"Albany, GA","Gainesville, FL",7.665043986
"Albany, GA","Gillette, WY",31.89552241
"Albany, GA","Grand Forks, ND",25.9268688
"Albany, GA","Grand Junction, CO",26.48763968
"Albany, GA","Grand Rapids, MI",12.42279357
"Albany, GA","Great Falls, MT",39.50931859
"Albany, GA","Green Bay, WI",20.53425338
"Albany, GA","Greensboro, NC",7.239987098
"Albany, GA","Greenville, SC",7.774216733
"Albany, GA","Gulfport, MS",11.0044576
"Albany, GA","Gunnison, CO",29.79132394
"Albany, GA","Gustavus, AK",62.10843905
"Albany, GA","Hailey, ID",40.39447869
"Albany, GA","Hancock, MI",17.21206544
"Albany, GA","Harlingen, TX",18.46837246
"Albany, GA","Harrisburg, PA",19.40970723
"Albany, GA","Hayden, CO",27.70004272
"Albany, GA","Helena, MT",32.61222215
"Albany, GA","Hilo, HI",80.83237212
"Albany, GA","Honolulu, HI",81.43247109
"Albany, GA","Houston, TX",17.24441394
"Albany, GA","Huntington, WV",9.102464071
"Albany, GA","Huntsville, AL",12.03608406
"Albany, GA","Idaho Falls, ID",31.34060068
"Albany, GA","Imperial, CA",35.4023532
"Albany, GA","Indianapolis, IN",13.44698981
"Albany, GA","International Falls, MN",28.36083765
"Albany, GA","Inyokern, CA",40.86860065
"Albany, GA","Islip, NY",20.4507792
"Albany, GA","Ithaca, NY",19.4115383
"Albany, GA","Jackson, MS",31.15945023
"Albany, GA","Jackson, WY",11.93234643
"Albany, GA","Jacksonville, FL",9.714356761
"Albany, GA","Jacksonville, NC",12.36037585
"Albany, GA","Juneau, AK",66.07546882
"Albany, GA","Kahului, HI",80.01493857
"Albany, GA","Kalamazoo, MI",19.78514511
"Albany, GA","Kansas City, MO",20.07320386
"Albany, GA","Keahole, HI",73.81074321
"Albany, GA","Ketchikan, AK",62.15520486
"Albany, GA","Key West, FL",8.391951749
"Albany, GA","King Salmon, AK",82.37144097
"Albany, GA","Klamath Falls, OR",42.07764967
"Albany, GA","Knoxville, TN",13.28171916
"Albany, GA","Kodiak, AK",82.1573924
"Albany, GA","Kotzebue, AK",89.0044352
"Albany, GA","La Crosse, WI",24.22124159
"Albany, GA","Lafayette, LA",16.90590595
"Albany, GA","Lake Charles, LA",10.13827345
"Albany, GA","Lansing, MI",13.25004263
"Albany, GA","Laredo, TX",18.78029575
"Albany, GA","Las Vegas, NV",39.28968946
"Albany, GA","Lawton, OK",22.54181198
"Albany, GA","Lewisburg, WV",9.302074453
"Albany, GA","Lewiston, ID",40.01955187
"Albany, GA","Lexington, KY",10.51442303
"Albany, GA","Lihue, HI",85.75011011
"Albany, GA","Lincoln, NE",18.64133323
"Albany, GA","Little Rock, AR",14.64165703
"Albany, GA","Long Beach, CA",44.03374493
"Albany, GA","Longview, TX",14.55147931
"Albany, GA","Los Angeles, CA",40.2981657
"Albany, GA","Louisville, KY",8.815490417
